"idRegistroEncuesta","idEstablecimiento","NombreEstablecimiento","NombrePropietario","Direccion","Ciudad","GPS","StickerQR","Canal","Localidad","SubLocalidad"
5730545,745424,La Vacana Mix,,CL 57 # 7 OESTE - 03,YOPAL,"5.3052873611450195;-72.41888427734375",225001883,Tienda,6,1
6067151,417600,PANADERIA OLIPAN,carlos mora,KR 49 # 34 - 08,BARRANCABERMEJA,"7.041959285736084;-73.840087890625",260002064,Panaderia,4,1
6919252,198687,tienda valeri,,CL 197 A # 36 - 62,FLORIDABLANCA,"7.06533670425415;-73.08446502685547",1224053014,Tienda,8,1
6541362,152824,PAPELERIA Y VARIEDADES MALUSA,no responde ,KR 26 # 46 - 19,MEDELLIN,"6.2372183;-75.5512139",20039828,Tienda,9,1
6899950,394702,tienda betulia,rosa,CL 60 # 34 E - 14 SEC LA ESPERANZA,BARRANCABERMEJA,"7.068856716156006;-73.83952331542969",260000118,Tienda,5,1
6104215,831763,MIL REBAJAS,fredy parra,CL 132 D # 153 - 24 LC 1,BOGOTA,"4.742740154266357;-74.1238784790039",18005642,Drogueria,11,8
5392847,89864,carbon y mas,,CL 5 # 15 - 12,FLORIDABLANCA,"7.0648980140686035;-73.0805892944336",52003059,Comidas Rapidas,8,1
3449527,106201,MECATOS,JOSE DE JESUS SERNA,KR 78 A # 49 AA - 27,MEDELLIN,"6.261955881582165;-75.59520221313923",22003627,Tienda,11,1
7035730,8298,Garaje Gris,,TV 56 A # 58 - 46,BELLO,"6.343943333333334;-75.56380166666666",20008078,Tienda,1,2
6528333,420026,OLD JENNESSEE,NO DECLARADO,CL 143 A # 127 D - 16,BOGOTA,"4.74992033;-74.10848452",17943667,Tienda,11,7
3571691,300377,CIGARRERIA xpress,Nicol gomez,KR 7 # 38 A SUR - 16,BOGOTA,"4.56222003227405;-74.10255371161",17915001,Tienda,4,4
6466997,360332,TU TIENDA EN CASA,Jorge,CL 75 B # 6 E - 43,BARRANQUILLA,"10.947843333333333;-74.821245",42025919,Tienda,3,3
7053864,411210,El Chamizo,,DG 55 # 33 - 55,BELLO,"6.340579986572266;-75.54204559326172",1210582068,Tienda,2,1
6940234,13509,no sabe,nidia,CL 129 A # 93 A - 33,BOGOTA,"4.724969863891602;-74.0921401977539",17921360,Restaurantes,11,6
6956389,191100,TIENDA EL PARCHE,NO DECLARADO,KR 46 # 106 A - 03,MEDELLIN,"6.2953901290893555;-75.55181121826172",22049886,Tienda,1,1
5660282,334331,TIENDA ADRI,adriana,CL 21 # 27 - 19,MANIZALES,"5.06433629989624;-75.51805877685547",62005138,Tienda,3,1
4960785,581103,TIENDA,CLAUDIA QUIROGA,KR 14 # 4 - 08,TUNJA,"5.515376441180706;-73.37181318551302",132009017,Tienda,6,2
5648114,552420,PANADERIA YBREPOSTERIA GENO PAN,MAIA,KR 61A # 23 - 125,LA ESTRELLA,"6.165795000000001;-75.64430333333333",1210622049,Panaderia,1,1
6930493,987156,panaderia super pan 2,NO DECLARADO,MZ 71 LC 1 SEC LA PATRIA,ARMENIA,"4.540345;-75.7029818",62034975,Panaderia,6,1
5506617,482761,MISCELANEASESE,javier muñoz,CL 65 B # 10 - 166,MANIZALES,"5.060597896575928;-75.47571563720703",60038802,Tienda,6,1
5263606,668647,VITA SALATA,DANIEL ARRIOJA,CL 63 # 21 - 66 LC B 54,PEREIRA,"4.8089158;-75.7405496",0,Restaurantes,11,1
5454369,697461,la caseta del terminal ,Sofia cruz,KR 27 # 2 - 86,FUSAGASUGA,"4.34539;-74.37728999999999",20004001,Tienda,1,1
6373054,643814,AREPAS COLOMBIANAS,no da nombre,CL 57 A SUR # 78 K - 38,BOGOTA,"4.609711887314916;-74.17349067516625",17992535,Comidas Rapidas,8,9
6606634,240714,MEGA MERKA,no informa,CL 40 SUR # 26 A - 48,ENVIGADO,"6.157983779907227;-75.58078002929688",20013077,Tienda,2,2
4768209,546252,no tiene,juliana,CL 84 A # 46 - 40 BLQ 5 LC 102,ITAGUI,"6.187378009781241;-75.59212049469352",22026313,Cafeteria,1,2
6455096,171027,TIENDA Y MISCELANEA JS,JESUS,CL 31 # 36 - 04,CALI,"3.420993333333333;-76.51389833333333",30042383,Autoservicio,11,1
6291442,864328,restaurante villavicencio carranza,,CL 25 # 12 A - 175,VILLAVICENCIO,"4.1396809089928865;-73.61433709971607",1224438003,Comidas Rapidas,5,1
4769708,545784,INESHOGAR,Maria Lara,KR 6 ESTE # 1 - 34 CS 217,BOGOTA,"4.5862221;-74.0805199",17978964,Tienda,3,3
6962368,485080,JUAN Y LAGOS,DAMARIS,CL 16 # 11 - 23,IBAGUE,"4.450596218843923;-75.23455479182303",102005859,Tienda,2,2
7003072,203989,micromercado gerardo,,KR 5 A # 55 A - 58,BUCARAMANGA,"7.098639914765954;-73.12280368991196",52021027,Tienda,7,1
5795881,491247,PASTELERIA Y PIZZERIA EL NEGRITO,NO DECLARADO,AV 3 ESTE # 7 A - 49,CUCUTA,"7.891705712646065;-72.49418290248937",110002335,Cafeteria,2,1
3962402,62008525,primax,Paula Andrea  Salazar ,CL 41 # 16 - 00 SEC VERSALLES,CALARCA,"4.5302766666666665;-75.63377833333334",62008525,Cafeteria,1,1
4430891,484858,la lechuga,,KR 14 # 56 A - 00 LC 1,MEDELLIN,"6.2389824;-75.5368409",20035867,Tienda,8,1
6663116,720319,supermercado bonaza,,CL 2 A ESTE # 8 - 39,FACATATIVA,"4.809953689575195;-74.34454345703125",122415219,Autoservicio,1,1
6453430,2397,TIENDA LA PREFERIDA,NO DECLARADO,CL 45 # 50 - 50,BARRANQUILLA,"10.987272262573242;-74.78490447998047",42031147,Tienda,2,7
7053871,103555,gro la culebra ,,KR 40 # 85 A - 11,MEDELLIN,"6.27729988098145;-75.5486907958984",0,Autoservicio,3,1
5653993,573685,ASADERO Y PIQUETEADERO LA 72,NO DECLARADO,AC 72 # 69 G - 06,BOGOTA,"4.682469844818115;-74.09005737304688",17982133,Restaurantes,10,3
6656287,939598,LAS 2 RR,miguel angel,CL 49 # 99 F - 14,MEDELLIN,"6.26822996139526;-75.6141586303711",22057889,Tienda,13,1
6797908,151522,Mister yeffer,No informa,CL 46 # 38 - 10,MEDELLIN,"6.242005000000001;-75.56081333333333",22053915,Tienda,10,2
7030475,213305,PROVISIONES LA 14,,CL 14 # 19C - 111,VALLEDUPAR,"10.469442367553711;-73.26200103759766",160009476,Tienda,5,2
6720435,191310,GRANERO YOLI,no informa,KR 65 E # 25 - 64,MEDELLIN,"6.226399898529053;-75.5864028930664",20005782,Tienda,15,1
4919974,351013,no tiene,jeferson,CL 89 # 26 H - 11,CALI,"3.42794346809;-76.4762954712",32014845,Tienda,14,2
5013045,539464,NO TIENE,miriam soza,AV 16 # 9 - 06,CUCUTA,"7.88568302;-72.51539863",110002509,Tienda,9,1
3795590,342926,TIENDA,Fabian Fabra,DG 70 SUR # 73 F - 20 LC 2,BOGOTA,"4.57949304581;-74.1673660278",17925821,Tienda,19,3
7081133,205358,la giralada,johana,KR 25 # 36 - 92,FLORIDABLANCA,"7.064608097076416;-73.10352325439453",52002627,Tienda,5,2
6404273,569220,REST LA BENDICION DE DIOS,,CL 30 # 2 B - 160,BARRANQUILLA,"10.939158294349909;-74.78212723508477",42017723,Restaurantes,5,4
4301394,159528,EL PARAMITO,,KR 26 # 47 B - 03,BARRANQUILLA,"10.9684441;-74.7928286",42015148,Tienda,3,5
3614213,153924,TIENDA TORRE,FLOR MARIA CAICEDO,KR 64 # 103 - 35,MEDELLIN,"6.296792702;-75.56546859",20021877,Tienda,5,2
7023029,728463,EL PATRON SS,NO DECLARADO,KR 5 NORTE # 64 NORTE - 02,CALI,"3.4855856;-76.5010003",122485037,Licobar,4,1
6631930,587645,TIENDA MIXTA SARADIA,NO DECLARADO,AV 9A # 0A - 15,CUCUTA,"7.89646233;-72.5098568",110010242,Tienda,9,1
3340782,234929,NO TIENE,Ovidio Garcia,KR 82 C # 45 SUR - 71,BOGOTA,"4.62621288800005;-74.1715585609999",17900714,Tienda,8,9
6851719,712471,LA BARRA DE MACONDO,andres,KR 8 A # 42 - 59,CALI,"3.4524731636047363;-76.5053939819336",32031952,Bar,8,2
3976145,87058,TIENDA PORTADA VERDE ,BRANDERSON MUÑOZ,TV 52 # 29 I - 15,CARTAGENA,"10.3955995;-75.5051029",70006158,Tienda,1,8
3009299,241601,NO TIENE,MARIA DERLY SILVA ,KR 14 # 129 A - 10,IBAGUE,"4.4484322;-75.1552031",100900431,Restaurantes,7,1
6698184,757688,CAFE DEL CAMPO,marcela montoya,KR 19 # 18 - 21,DOSQUEBRADAS,"4.824173450469971;-75.68038940429688",62035260,Cafeteria,5,1
7050649,78004,POLLO RICO,VANESSA,CL 73 NORTE # 3 A NORTE - 39,CALI,"3.4943575309319272;-76.4914850787176",30904946,Comidas Rapidas,6,1
3374078,250854,LICOBAR,LUZ MARTINEZ ,CL 55 SUR # 102 - 51 BLQ 6 CS 4,BOGOTA,"4.64265419650802;-74.1936583931898",17910874,LicoBar,7,1
6105312,550323,TIENDA MYJ,jimena,KR 39 # 20 - 24,JAMUNDI,"3.2423709;-76.5171782",32021806,Tienda,1,1
6103542,640545,Tienda J J,Harold Hurtado,KR 21 # 34 - 01,PALMIRA,"3.5304620265960693;-76.2925796508789",32047147,Tienda,3,2
4777319,1250025112,DONA ROSA,rosa,CL 26 # 34 - 45,VILLAVICENCIO,"4.140369415283203;-73.63294219970703",1250025112,Restaurantes,6,1
5595732,179905,CIGARRERIA EL BOSQUE,sindy,CL 13 # 10 - 91,TUNJA,"5.52661228179931;-73.3649139404296",130002335,Tienda,5,2
4152372,204937,o,ANDRÉS AMAYA,MZ 1C LT 120 SEC VILLA ARANGUEZ,CARTAGENA,"10.42094;-75.44569333333334",70010540,Tienda,2,6
5449555,126473,NO TIENE,maria,CL 36 SUR # 9 ESTE - 84,BOGOTA,"4.55521618251322;-74.0836395206263",17914405,Tienda,4,1
6637814,106217,CROKAM POLLO,no responde,KR 78 B # 3 - 51,MEDELLIN,"6.214029788970947;-75.60205841064453",20901474,Comidas Rapidas,16,2
6971017,120254,DROGUERIA LA 52,julia,KR 65 B # 52 - 65,BARRANQUILLA,"10.998811666666665;-74.78825666666667",42017389,Drogueria,2,4
6985728,142997,TIENDA,rosa,KR 46 # 45 - 52 LC 1,CALI,"3.403404712677002;-76.51244354248047",30039516,Tienda,16,2
4652984,530779,EL PALACIO DE LA PANELA,jacinto sarmiento,CL 24 # 11 - 45 SEC OLIMPICO,VILLAVICENCIO,"4.1390926;-73.6131203",1250041202,Tienda,5,1
5250900,403258,descanso,,KR 21 # 32 - 05,COROZAL,"9.316659802570939;-75.29601928777993",143004303,Tienda,1,1
6942497,162436,COMERCIAL DE GRANOS GUEVARA,sin asunto,CL 40 SUR # 94 A - 14,BOGOTA,"4.6446686924052;-74.1726758982606",10125572,Tienda,8,8
7040623,910099,DALGI Y YORELI,pedro ,CL 40 A # 6 - 07,SOLEDAD,"10.900477409362793;-74.78185272216797",42025439,Tienda,2,3
6637483,220017,surtienda santi,leydi,KR 7 F ESTE # 87 SUR - 04,BOGOTA,"4.506879806518555;-74.10018920898438",17988852,Tienda,5,1
5542260,8186,granero la reja blanca,,KR 72 # 20 D - 14,BELLO,"6.31058931350708;-75.57886505126953",22011466,Tienda,3,2
5567579,717186,TIENDA TRES ,mono,CL 22 # 10 - 10,ANDALUCIA,"4.17919085;-76.16575336",170002842,Tienda,1,1
6955244,194694,NOTIENE,NO DECLARADO,CL 50 C SUR # 12 C - 28,BOGOTA,"4.5629006;-74.124333",17982621,Tienda,18,2
6932220,351215,RAPITIENDA,,KR 37 A # 15 - 01,CALI,"3.4199798107147217;-76.5256576538086",32030255,Autoservicio,10,2
5208629,22008558,PANADERIA JR,Sorany  Ciro,KR 90 # 76 D - 74,MEDELLIN,"6.283692359924316;-75.59385681152344",22008558,Panaderia,7,1
6883119,971591,VILLA PIMIENTA RESTA,,AV PRINCIPAL # 1 - 34,VILLA DEL ROSARIO,"7.828746512532234;-72.46342794969678",1224126103,Comidas Rapidas,1,1
6550983,75188,AREPERIA LA RECETA DE LA ABUELA,Giovani,CL 21 NORTE # 3 NORTE - 26,CALI,"3.46085476875;-76.5272979736",32007685,Cafeteria,2,1
6757379,174215,el punto de dora,dora gomez,KR 16 D # 59 - 59,GIRON,"7.086331844329834;-73.16627502441406",52023195,Tienda,2,1
7070716,301030,PROVISIONES SANDY,,KR 18 E # 27 - 02,VALLEDUPAR,"10.45638656616211;-73.24958801269531",160008005,Tienda,3,1
6432529,496853,Ricuras de la Amarilla,,KR 31 # 24 - 82,EL CARMEN DE VIBORAL,"6.0790500000000005;-75.33375833333334",1210594821,Panaderia,1,1
6713801,684320,CAFETERIA Y RESTAURANTE EL RINCON DE PONCE,NO DECLARADO,AV 2 C NORTE # 24 NORTE - 153,CALI,"3.4634862;-76.5227119",32030494,Restaurantes,2,1
7008639,788781,tienda myl ,argenis ,KR 3 # 1 - 42,GARZON,"2.1888678073883057;-75.62445068359375",341580274,Tienda,1,1
4717828,131628,NO TIENE,NO DECLARADO,DG 22 C BIS # 18 - 70 LC 2,BOGOTA,"4.61380179;-74.07812157",10620208,Tienda,14,1
5942491,405426,la popular,,CL 45 # 18A - 80,MONTERIA,"8.750823020935059;-75.8635025024414",143004745,Tienda,8,2
6522819,146479,SUTIKOVILLOS EXPRESS,melisa,MZ 2 LT 5 SEC 20 DE JULIO,CARTAGENA,"10.374051220715046;-75.50008183345199",72002288,Tienda,3,11
6757621,181028,GRANERO EL MIRADOR,No dice,CL 66 # 52 - 09,BELLO,"6.346421241760254;-75.55973052978516",20401852,Autoservicio,1,1
5590444,255880,NO TIENE,LAURA,CL 39 A # 43 A - 121,MEDELLIN,"6.238467693328857;-75.56798553466797",22003392,Tienda,10,2
6710550,187554,DISTRIBUIDORA LA FAVORITA,eulices graterol,DG 51 # 5 OESTE - 52,CALI,"3.4158663749694824;-76.5574951171875",30010455,Tienda,20,1
6422515,499547,smirnoff,,CL 80 SUR # 56 B - 06,LA ESTRELLA,"6.156093120574951;-75.63916015625",22043232,Tienda,1,1
5128376,114803,tienda el esquinazo,,KR 28 # 18 - 05,SINCELEJO,"9.30698299407959;-75.38862609863281",150003556,Tienda,7,1
6992256,917225,no tiene,fany lopez,MZ K CS 5 SEC FUNDADORES,PASTO,"1.1952383536845446;-77.28368947282434",190006311,Tienda,6,1
6715261,216764,HIPERDROGUERIASANTA CECILIA,,KR 159 # 132 A - 24,BOGOTA,"4.740419864654541;-74.12895965576172",17903320,Drogueria,11,8
4808147,552198,TD SANTO CRISTO ,no declara ,KR 18 B # 33 C - 27,BARANOA,"10.782943884842098;-74.91695157252252",42019549,Tienda,1,1
4753278,22023378,Mercarlos,no declara,KR 57 A # 69 D - 45,ITAGUI,"6.186043739318848;-75.603515625",22023378,Tienda,1,1
4749859,120957,TDA EL PORVENIR,,KR 23 # 47 - 56,BARRANQUILLA,"10.966591835021973;-74.79315948486328",42012901,Tienda,3,5
6726409,141617,TIENDA DOLCETTI,helena,KR 26 # 33 - 58,BUCARAMANGA,"7.123069763183594;-73.11842346191406",52024669,Tienda,13,2
7016473,204513,RAPITIENDA NICOL,MARTHA ,KR 32 # 26 A - 03,CALI,"3.4254512786865234;-76.51941680908203",30040426,Tienda,11,2
6885277,109270,tda marbel,,CL 11 # 27 NORTE - 16,PALMIRA,"3.5104432106018066;-76.3003158569336",1200910788,Tienda,2,2
7035595,217822,TIENDA FREDY,Yaqueline,KR 11 # 3 A - 49,BUCARAMANGA,"7.13923978805542;-73.1344909667969",52000488,Tienda,3,1
6969968,812186,DISTRIBUIDORA GARCIA,na,CL 13 A SUR # 52 A - 37,MEDELLIN,"6.195389748;-75.59187317",1200523157,Autoservicio,15,1
7043584,198841,paticos al agua,,KR 23 # 34 - 10,GIRON,"7.070093154907227;-73.1679458618164",1224373105,Tienda,2,2
7049469,141032,nano pan,,KR 33 # 28 - 50,BUCARAMANGA,"7.1246575098484755;-73.11635071411729",1224498879,Panaderia,13,2
6018156,682895,TIENDA TOLU,tulio,CL 83 # 40 - 43,MEDELLIN,"6.274519920349121;-75.54946899414062",22036620,Tienda,3,1
7053648,176516,TIENDA EL BARATON ,NO DECLARADO,CL 85 A # 34 - 27,MEDELLIN,"6.276192665100098;-75.54594421386719",22029092,Tienda,3,1
3789975,342285,panadería sabropan,.,KR 7 # 15 - 40,RIOHACHA,"11.543302536;-72.9078140259",175000406,Panaderia,6,1
7079134,205401,DULCE TENTACION,melson,AV BELLAVISTA # 1 - 06,FLORIDABLANCA,"7.074070293456316;-73.0969524756074",50200253,Panaderia,6,1
6630270,845364,yiyos pizza,,KR 11 # 16 - 03,TUNJA,"5.5293402671813965;-73.36418151855469",132013500,Comidas Rapidas,5,2
2990501,31686,MALU,NO DECLARA,CL 64 SUR # 21 - 32,BOGOTA,"4.56542675550898;-74.1463249870442",10654506,Pet Shop,19,4
4919414,570811,GOLU,na,KR 20 # 25 F - 10,VILLAVICENCIO,"4.143673896789551;-73.62197875976562",125004326,Tienda,6,1
4295794,315649,NUVOX TIENDA,,CL 121 # 50 B - 65,MEDELLIN,"6.30539222;-75.55367994",20500473,Licoreria,2,1
6237973,342999,PANADERIA LA REINA DE ISRAEL,,KR 46 # 5H - 31,VALLEDUPAR,"10.476688385009766;-73.28575134277344",160009807,Panaderia,5,1
5192329,651673,EL PAPIRO,,AV 1E # 29 - 71,LOS PATIOS,"7.8359715873375535;-72.49905631877482",0,Tienda,1,1
6433326,595213,PANADERIA HORNEADOS Y MAS,,KR 14 # 19 - 67,GIRARDOT,"4.301896425895393;-74.81062654405832",1224195435,Panaderia,3,2
6564641,7746,Mercados Giraldo,,KR 43 # 32 A - 22,BELLO,"6.320316314697266;-75.55061340332031",22005000,Autoservicio,2,2
5630802,688197,dulces del cielo,,CL 16 A # 21 - 34,SINCELEJO,"9.306645522430047;-75.39401101172928",150703499,Panaderia,5,1
3870406,1201141809,HOTEL RIOMAR,no declarab,CL 34 # 35 - 75,BARRANQUILLA,"10.9752428;-74.7801702",42008238,Cafeteria,5,1
5143325,568873,TIENDA LA BENDICION,Marina Sandoval,CL 49 # 55 - 58,BARRANCABERMEJA,"7.058210849761963;-73.82552337646484",260001864,Tienda,7,1
6055047,816552,LAS PERRAS  BACON,nanci,CL 18 # CALLE 18 21 57 - 57,ACACIAS,"3.9922025;-73.7640493",125010598,Comidas Rapidas,1,1
5567841,715564,minimercado el hueco,,KR 133 D # 62 - 15,MEDELLIN,"6.277874946594238;-75.63926696777344",1224391040,Autoservicio,7,2
6841308,818552,TIENDA Y VARIEDADES ELIZABETH,,KR 7 R BIS # 63 - 02,CALI,"3.455392599105835;-76.4871826171875",32036909,Tienda,7,2
6885342,60222877,paulas bakery,,KR 9 # 19 - 75,PEREIRA,"4.812984943389893;-75.69501495361328",60222877,Panaderia,3,1
5982211,533235,TIENDA LOS TIGRES,paula romero ,CL 66 SUR # 44 SUR - 97,VILLAVICENCIO,"4.077342934906483;-73.67145775817335",125001535,Tienda,8,1
6888771,201373,PANADERIA LA 56,no dio,CL 56 # 7 A - 04,SOLEDAD,"10.900897337123752;-74.79272506199777",40008227,Panaderia,2,2
7013727,394701,Tienda la 28,,KR 28 # 74 - 42,BARRANCABERMEJA,"7.0768656730651855;-73.85041046142578",52017216,Tienda,3,1
4233634,438354,el cafecito,,CL 49 # 52 - 49 LC 124,MEDELLIN,"6.2498247;-75.5702556",1224095419,Cafeteria,10,1
6624655,411502,tienda santa ana ,nn,AV 7 # 21 - 02,LOS PATIOS,"7.8307390213012695;-72.50779724121094",0,Tienda,1,1
3852134,351363,GRANERO LA CORTESÍ�A ,Francy Henao,KR 41 B # 52 - 87 LC 2,CALI,"3.40536522865;-76.501373291",32010035,Tienda,15,2
5750122,83758,pollos zuluaga,,TV 103 # 79 - 26,CALI,"3.4324142;-76.4787525",32006306,Tienda,14,1
4174706,356150,Droguería la 17 ,,KR 17 # 12 - 46,SINCELEJO,"9.3092321;-75.3984131",150701688,Cafeteria,5,1
6578947,565895,CAFETERIA LA PRIMAVERA,mariana leon,KR 7 # 20 A - 33,MONIQUIRA,"5.877772331237793;-73.57459259033203",132007723,Cafeteria,1,1
4999247,213285,PROVISIONES LINA MARCELA,,CL 4 A # 19 - 33,VALLEDUPAR,"10.487672805786133;-73.26445007324219",160006824,Tienda,5,2
6009198,33549,NO TIENE,carlos,CL 69 C SUR # 52 - 08,BOGOTA,"4.577338797971606;-74.16293903253973",1300411793,Tienda,19,3
6039798,813564,minimercado angie sed,,KR 5 # 1 BIS SUR - 22,MADRID,"4.72855262;-74.26812662",1210724607,Autoservicio,1,1
6225096,654412,tienda dante,leonardo,CL 11 # 11 - 39 SEC COROCITO,PEREIRA,"4.809815883636475;-75.68789672851562",62019861,Tienda,4,1
7079758,246356,BILLAR ALTOS DE VILLA SOL,no da nombre,KR 3 # 56 A - 21,SOLEDAD,"10.892791748046875;-74.79187774658203",42032937,Billar,3,2
6238825,697325,TIENDA RDA SANCHEZ ,Jorge ,CL 14 # 13 - 29,NEIVA,"2.9339547801424386;-75.28251171628153",92004795,Tienda,3,1
6981429,130837,ECONO MARKET,NO DECLARADO,CL 79 SUR # 37 - 16,BOGOTA,"4.566467761993408;-74.1692886352539",18050794,Autoservicio,19,4
4855325,88170,licor and honey,vanesa araque ,CL 18 # 16 - 65,DUITAMA,"5.827907854691148;-73.03143356926739",130500136,Licoreria,1,1
6939820,987089,SIN LIMITES,no inf,KR 77 P BIS A # 48 B SUR - 02,BOGOTA,"4.607749938964844;-74.16581726074219",18049244,Licobar,8,9
6000506,368312,panaderia la moderna,,CL 3 # 3 - 74,MOSQUERA,"4.706176280975342;-74.23094177246094",1200146821,Panaderia,1,1
7075779,90370,LA CUADRA 29,pedro,CL 203 # 16 - 40,FLORIDABLANCA,"7.062915;-73.07999",52003938,Comidas Rapidas,8,1
5817793,477268,TIENDA LA QUIPILENA,dario,CL 42 A SUR # 78 N - 36,BOGOTA,"4.6185366666666665;-74.16270833333333",77861122,Tienda,8,5
6989532,366348,DORIS BURGUER,NO DECLARADO,KR 32 # 31 - 61,MEDELLIN,"6.229686378501356;-75.56095900945365",22011973,Restaurantes,9,2
4608198,520893,tienda la sombra,,CL 40 E # 19 B - 23,COROZAL,"9.3235135;-75.301031",1202537312,Tienda,1,1
7058122,861079,del carajo,,KR 23 # 73 - 94,MANIZALES,"5.048121929168701;-75.48299407958984",62029989,Comidas Rapidas,8,2
6808104,6890,TIENDA ISAIAS,no informa,AV 46 A # 60 - 03,BELLO,"6.3437435;-75.5538518",22039391,Tienda,1,1
3628656,22006505,COLMILLITOS,NO DECLARADO,CL 79 A # 52 A - 87,ITAGUI,"6.188817;-75.594904",22006505,Pet Shop,1,1
4715704,52011303,PERRADA DANNY,danny,KR 12 # 20 NORTE - 31,BUCARAMANGA,"7.1539838;-73.1355945",52011303,Comidas Rapidas,1,2
3964565,174874,REJA NEGRA,NO DECLARADO,CL 32 A # 43 - 86,ITAGUI,"6.164379785768688;-75.6179826054722",20029925,Cafeteria,2,2
7068415,205473,tienda diana,leonardo,CL 44 # 33 - 38,GIRON,"7.074452877044678;-73.1767578125",50013873,Tienda,1,1
7046420,539216,CHARCUTERIA UNO A,NO DECLARADO,AV 17 # 25 - 57,CUCUTA,"7.8802629467099905;-72.47421252541244",110002150,Tienda,3,1
6780348,481672,FRUVER EL PAQUETON,no dice,KR 87 # 78 A - 10,MEDELLIN,"6.285339832305908;-75.58875274658203",22024547,Autoservicio,7,1
6869561,96197,arroz paisa el original,,CL 17 # 20 - 40,MANIZALES,"5.068624019622803;-75.5209732055664",62030583,Restaurantes,3,1
6983694,440354,cosechero del oriente ,,KR 19 # 12 - 11,LA CEJA,"6.02452512;-75.4321701",0,Autoservicio,1,1
5785827,548773,AL TAPONE,NO APLICA,CL 64 # 94 C - 299 P 2,MEDELLIN,"6.2816804;-75.6089706",22026384,Licoreria,7,2
6220789,644383,CAFE BAR DYS,,CL 6 # 4 C - 39,TUNJA,"5.518030166625977;-73.36133575439453",132010489,Restaurantes,8,1
4321277,91085,tienda pedro ,pedro  castillo ,CL 37 # 29 B - 322,GIRON,"7.0767469;-73.1750625",50002229,Tienda,1,1
6644396,82646,pan express,,KR 50 # 9 B - 20 LC 101,CALI,"3.41082763671875;-76.53977966308594",30201393,Panaderia,19,1
5719623,3005851,TIENDA ARMANDO Y DESARMANDO,armando,CL 16 B # 10A - 67,SINCELEJO,"9.305994033813477;-75.40609741210938",150700374,Tienda,2,1
6129033,570283,LICORERA JV,na,CL 118 # 48 - 44,MEDELLIN,"6.30318021774292;-75.55008697509766",22052410,Licoreria,2,1
4571697,153825,LICORERA LA TIA ,camila,KR 53 # 93 - 70,MEDELLIN,"6.28597816;-75.56299534",20502629,Licoreria,4,2
7041909,540677,Tienda pimpollin,NO DECLARADO,CL 23 # 11 - 123,CUCUTA,"7.875009428516582;-72.50928065581971",110002440,Tienda,10,1
6655085,582467,Alcanca2,,KR 50 # 135 SUR - 72,CALDAS,"6.089173333333334;-75.63604333333333",1224002610,Autoservicio,1,1
6970369,989782,NO TIENE,No dio,KR 87 N # 74 SUR - 23,BOGOTA,"4.620880126953125;-74.20165252685547",0,Tienda,7,2
6644208,170959,TIENDA DIANA,Diana,CL 23 # 33 A - 11,CALI,"3.4233437;-76.521498",30034768,Tienda,10,2
5678036,736073,EL DESMADRE,alexander guerrero,KR 9 A # 15 B - 12,JAMUNDI,"3.264664888381958;-76.53712463378906",32040984,LicoBar,1,1
5019812,9346,DOLCHE,nn,AC 66 # 69 J - 10,BOGOTA,"4.67691993713;-74.0945892334",10229514,Panaderia,10,3
6949537,156455,tienda el porvenir ,,CL 5 # 7 - 01,PIEDECUESTA,"6.989444732666016;-73.05160522460938",52019642,Tienda,1,2
5476992,704521,paisa parrila mall plaza,,CL 56 11 MALL PLAZA,MANIZALES,"5.0649321;-75.4888534",62018223,Restaurantes,5,1
4883465,98000,FRANCHYS,Carkos,CL 10 A # 41 - 03,MEDELLIN,"6.21060967729;-75.568603338",20900910,Comidas Rapidas,14,1
4633821,131717,CASA LIMPIA,ROSA CARDENAS,DG 39 # 17 A - 06,BOGOTA,"4.5935437409207225;-74.2032818030566",10069461,Tienda,99,3
6096858,250185,MINIMERCADO SURTITODO,pedro lagos,KR 18 # 7 - 22,DUITAMA,"5.822443008422852;-73.03900146484375",132007373,Autoservicio,2,1
6280767,506882,comercializadora la garrafa,,CL 37 # 18 - 02 LC 2,GIRON,"7.071048736572266;-73.16427612304688",1224290462,Tienda,2,1
7077609,417811,FUENTE DE SODA SAMY,,CL 26 # 39 - 03,VILLAVICENCIO,"4.138654771062856;-73.63781142182785",125007978,Tienda,2,1
6426573,400602,cafe sin limite,,KR 1 # 36 - 10,MONTERIA,"8.762343406677246;-75.88386535644531",143004262,Cafeteria,5,1
7070103,256106,NO TIENE,na ,CL 63 # 132 - 18,MEDELLIN,"6.27862024307251;-75.63725280761719",22003746,Tienda,7,2
6558450,206939,di market,,CL 69 # 29 - 88,PALMIRA,"3.5565907;-76.2944443",30401594,Autoservicio,2,1
